id,Title,Content,Excerpt,Date,"Post Type",Permalink,"Image URL","Image Filename","Image Path","Image ID","Image Title","Image Caption","Image Description","Image Alt Text","Attachment URL","Attachment Filename","Attachment Path","Attachment ID","Attachment Title","Attachment Caption","Attachment Description","Attachment Alt Text",Locations,Tags,Categories,Dates,Addresses,_vc_post_settings,_wp_page_template,_qibla_mb_event_dates_multidatespicker,_qibla_mb_event_start_time_timepicker,_qibla_mb_event_end_time_timepicker,_qibla_mb_header_skin,_qibla_mb_sub_title,_qibla_mb_listing_expiration,_qibla_mb_is_featured,_qibla_mb_business_email,_qibla_mb_business_phone,_qibla_mb_site_url,_qibla_mb_social_facebook,_qibla_mb_social_twitter,_qibla_mb_social_instagram,_qibla_mb_social_linkedin,_qibla_mb_post_show_related,_qibla_mb_button_text,_qibla_mb_button_url,_qibla_mb_jumbotron_background_image,_qibla_mb_map_location_lat,_qibla_mb_map_location_lng,_qibla_mb_jumbotron_min_height,_qibla_mb_sidebar_position,_qibla_mb_jumbotron_disable,_qibla_mb_map_location_searcher,_qibla_mb_map_location,geolocation_formatted_address,_qibla_mb_event_dates_multidatespicker_start,_qibla_mb_event_dates_multidatespicker_end,region,_qibla_mb_map_location_all_data,_qibla_mb_event_dates_start_for_orderby,_last_viewed,_yst_prominent_words_version,_wp_old_slug,_yoast_wpseo_primary_event_locations,_yoast_wpseo_primary_event_categories,_heateor_sss_meta,_qibla_mb_hide_breadcrumb,_qibla_mb_social_tripadvisor,_qibla_mb_images,_qibla_mb_target_link,_yoast_wpseo_content_score,_yoast_wpseo_focuskeywords,onesignal_meta_box_present,onesignal_send_notification,slide_template,Status,Author,Slug,Format,Template,Parent,Order,"Comment Status","Ping Status"
26280,"Edinburgh University","Experience an open day at Edinburgh Unversity, where they throw open their doors and welcome everyone to experience a day in the life on their campus/grounds. Generally, you can experience first hand whether this is the right fit for you. Take the time to plan your day and agenda. Open days can have a huge impact on your final decision and should not be missed. Please dont forget to come back and 'rate and review' your excperience right here on Odays!",,20180801,events,https://www.odays.co/events/edinburgh-university-3/,https://www.odays.co/wp-content/uploads/2018/05/university204.jpg,university204.jpg,/home/odays033/public_html/wp-content/uploads/2018/05/university204.jpg,3045,university204,,,"Wyke Sixth Form College - Open Evening",,,,,,,,,"Edinburgh City",Postgraduate|November|Scotland,University,2018-11-14,"Old College South Bridge Edinburgh EH8 9YL","a:1:{s:10:""vc_grid_id"";a:0:{}}",default,2018-11-14,1532448000,1532462400,transparent,Postgraduate,364,off,communications.office@ed.ac.uk,"+44 131 650 1000",http://www.ed.ac.uk,,,,,on,"14 Nov - Booking Info",https://www.ed.ac.uk/studying/postgraduate/open-day,3045,55.9475296,-3.1864979,200,right,off,"Old College South Bridge Edinburgh EH8 9YL","55.9475296,-3.1864979:Old College South Bridge Edinburgh EH8 9YL","Old College South Bridge Edinburgh EH8 9YL",2018-11-14,2018-11-14,Scotland,"55.9475296,-3.1864979:Old College South Bridge Edinburgh EH8 9YL",201811141600,"2018-08-23 23:31:15",,,,,,,,,,,,,,,publish,7,edinburgh-university-3,,default,0,0,closed,open
26281,"Goldsmiths University of London","Experience an open day at Goldsmiths College University of London, where they throw open their doors and welcome everyone to experience a day in the life on their campus/grounds. Generally, you can experience first hand whether this is the right fit for you. Take the time to plan your day and agenda. Open days can have a huge impact on your final decision and should not be missed. Please dont forget to come back and 'rate and review' your excperience right here on Odays!",,20180801,events,https://www.odays.co/events/goldsmiths-university-of-london/,https://www.odays.co/wp-content/uploads/2018/05/university205.jpg,university205.jpg,/home/odays033/public_html/wp-content/uploads/2018/05/university205.jpg,3046,university205,,,"Notre Dame Catholic Sixth Form College - Open Evening ",,,,,,,,,London,Undergraduate|October|London,University,2018-10-09,"New Cross SE14 6NW","a:1:{s:10:""vc_grid_id"";a:0:{}}",default,2018-10-09,1532426400,1532444400,transparent,Undergraduate,364,off,info@gold.ac.uk,"+44 20 79197171",http://www.goldsmiths.ac.uk/,,,,,on,"9 Oct - Booking Info",https://www.gold.ac.uk/open-days/,3046,51.4751887,-0.0391573,200,right,off,"New Cross SE14 6NW","51.4751887,-0.0391573:New Cross SE14 6NW","New Cross SE14 6NW",2018-10-09,2018-10-09,London,"51.4751887,-0.0391573:New Cross SE14 6NW",201810091000,,,,,,,,,,,,,,,,publish,7,goldsmiths-university-of-london,,default,0,0,closed,open
26282,"Goldsmiths University of London","Experience an open day at Goldsmiths College University of London, where they throw open their doors and welcome everyone to experience a day in the life on their campus/grounds. Generally, you can experience first hand whether this is the right fit for you. Take the time to plan your day and agenda. Open days can have a huge impact on your final decision and should not be missed. Please dont forget to come back and 'rate and review' your excperience right here on Odays!",,20180801,events,https://www.odays.co/events/goldsmiths-university-of-london-2/,https://www.odays.co/wp-content/uploads/2018/05/university206.jpg,university206.jpg,/home/odays033/public_html/wp-content/uploads/2018/05/university206.jpg,3047,university206,,,"Ashton-under-Lyne Sixth Form College - open evening - adult education",,,,,,,,,London,Undergraduate|November|London,University,2018-11-07,"New Cross SE14 6NW","a:1:{s:10:""vc_grid_id"";a:0:{}}",default,2018-11-07,1532433600,1532448000,transparent,Undergraduate,364,off,info@gold.ac.uk,"+44 20 79197171",http://www.goldsmiths.ac.uk/,,,,,on,"7 Nov - Booking Info",https://www.gold.ac.uk/open-days/,3047,51.4751887,-0.0391573,200,right,off,"New Cross SE14 6NW","51.4751887,-0.0391573:New Cross SE14 6NW","New Cross SE14 6NW",2018-11-07,2018-11-07,London,"51.4751887,-0.0391573:New Cross SE14 6NW",201811071200,,,,,,,,,,,,,,,,publish,7,goldsmiths-university-of-london-2,,default,0,0,closed,open
26283,"Goldsmiths University of London","Experience an open day at Goldsmiths College University of London, where they throw open their doors and welcome everyone to experience a day in the life on their campus/grounds. Generally, you can experience first hand whether this is the right fit for you. Take the time to plan your day and agenda. Open days can have a huge impact on your final decision and should not be missed. Please dont forget to come back and 'rate and review' your excperience right here on Odays!",,20180801,events,https://www.odays.co/events/goldsmiths-university-of-london-3/,https://www.odays.co/wp-content/uploads/2018/05/university207.jpg,university207.jpg,/home/odays033/public_html/wp-content/uploads/2018/05/university207.jpg,3048,university207,,,"Ashton-under-Lyne Sixth Form College - open evening - adult education",,,,,,,,,London,Postgraduate|November|London,University,2018-11-21,"New Cross SE14 6NW","a:1:{s:10:""vc_grid_id"";a:0:{}}",default,2018-11-21,1532448000,1532458800,transparent,Postgraduate,364,off,info@gold.ac.uk,"+44 20 79197171",http://www.goldsmiths.ac.uk/,,,,,on,"21 Nov - Booking Info",https://www.gold.ac.uk/open-days/,3048,51.4751887,-0.0391573,200,right,off,"New Cross SE14 6NW","51.4751887,-0.0391573:New Cross SE14 6NW","New Cross SE14 6NW",2018-11-21,2018-11-21,London,"51.4751887,-0.0391573:New Cross SE14 6NW",201811211600,"2018-08-23 18:27:05",,,,,,,,,,,,,,,publish,7,goldsmiths-university-of-london-3,,default,0,0,closed,open
26284,"University of Lincoln","Experience an open day at University of Lincoln, where they throw open their doors and welcome everyone to experience a day in the life on their campus/grounds. Generally, you can experience first hand whether this is the right fit for you. Take the time to plan your day and agenda. Open days can have a huge impact on your final decision and should not be missed. Please dont forget to come back and 'rate and review' your excperience right here on Odays!",,20180801,events,https://www.odays.co/events/university-of-lincoln/,https://www.odays.co/wp-content/uploads/2018/05/university209.jpg,university209.jpg,/home/odays033/public_html/wp-content/uploads/2018/05/university209.jpg,3050,university209,,,"Ashton-under-Lyne Sixth Form College - Open Evening - Higher Education",,,,,,,,,Lincolnshire,"Undergraduate|September|East Midlands",University,2018-09-29,"Vice Chancellors Office Brayford Pool Lincoln LN6 7TS","a:1:{s:10:""vc_grid_id"";a:0:{}}",default,2018-09-29,1532422800,1532448000,transparent,Undergraduate,364,off,enquiries@lincoln.ac.uk,"+44 1522 882000",http://www.lincoln.ac.uk/home/,,,,,on,"29 Sep - Booking Info",https://www.lincoln.ac.uk/home/studywithus/opendaysandvisits/undergraduateopendays/,3050,53.2288333,-0.5492365,200,right,off,"Vice Chancellors Office Brayford Pool Lincoln LN6 7TS","53.2288333,-0.5492365:Vice Chancellors Office Brayford Pool Lincoln LN6 7TS","Vice Chancellors Office Brayford Pool Lincoln LN6 7TS",2018-09-29,2018-09-29,"East Midlands","53.2288333,-0.5492365:Vice Chancellors Office Brayford Pool Lincoln LN6 7TS",201809290900,,,,,,,,,,,,,,,,publish,7,university-of-lincoln,,default,0,0,closed,open
26285,"University of Lincoln","Experience an open day at University of Lincoln, where they throw open their doors and welcome everyone to experience a day in the life on their campus/grounds. Generally, you can experience first hand whether this is the right fit for you. Take the time to plan your day and agenda. Open days can have a huge impact on your final decision and should not be missed. Please dont forget to come back and 'rate and review' your excperience right here on Odays!",,20180801,events,https://www.odays.co/events/university-of-lincoln-2/,https://www.odays.co/wp-content/uploads/2018/05/university2010.jpg,university2010.jpg,/home/odays033/public_html/wp-content/uploads/2018/05/university2010.jpg,3051,university2010,,,"Ashton-under-Lyne Sixth Form College - Open Evening - Higher Education",,,,,,,,,Lincolnshire,"Undergraduate|October|East Midlands",University,2018-10-14,"Vice Chancellors Office Brayford Pool Lincoln LN6 7TS","a:1:{s:10:""vc_grid_id"";a:0:{}}",default,2018-10-14,1532422800,1532448000,transparent,Undergraduate,364,off,enquiries@lincoln.ac.uk,"+44 1522 882000",http://www.lincoln.ac.uk/home/,,,,,on,"14 Oct - Booking Info",https://www.lincoln.ac.uk/home/studywithus/opendaysandvisits/undergraduateopendays/,3051,53.2288333,-0.5492365,200,right,off,"Vice Chancellors Office Brayford Pool Lincoln LN6 7TS","53.2288333,-0.5492365:Vice Chancellors Office Brayford Pool Lincoln LN6 7TS","Vice Chancellors Office Brayford Pool Lincoln LN6 7TS",2018-10-14,2018-10-14,"East Midlands","53.2288333,-0.5492365:Vice Chancellors Office Brayford Pool Lincoln LN6 7TS",201810140900,,,,,,,,,,,,,,,,publish,7,university-of-lincoln-2,,default,0,0,closed,open
26286,"University of Lincoln","Experience an open day at University of Lincoln, where they throw open their doors and welcome everyone to experience a day in the life on their campus/grounds. Generally, you can experience first hand whether this is the right fit for you. Take the time to plan your day and agenda. Open days can have a huge impact on your final decision and should not be missed. Please dont forget to come back and 'rate and review' your excperience right here on Odays!",,20180801,events,https://www.odays.co/events/university-of-lincoln-3/,https://www.odays.co/wp-content/uploads/2018/05/university2011.jpg,university2011.jpg,/home/odays033/public_html/wp-content/uploads/2018/05/university2011.jpg,3052,university2011,,,"Ashton-under-Lyne Sixth Form College - Open Evening - Higher Education",,,,,,,,,Lincolnshire,"Undergraduate|October|East Midlands",University,2018-10-27,"Vice Chancellors Office Brayford Pool Lincoln LN6 7TS","a:1:{s:10:""vc_grid_id"";a:0:{}}",default,2018-10-27,1532422800,1532448000,transparent,Undergraduate,364,off,enquiries@lincoln.ac.uk,"+44 1522 882000",http://www.lincoln.ac.uk/home/,,,,,on,"27 Oct - Booking Info",https://www.lincoln.ac.uk/home/studywithus/opendaysandvisits/undergraduateopendays/,3052,53.2288333,-0.5492365,200,right,off,"Vice Chancellors Office Brayford Pool Lincoln LN6 7TS","53.2288333,-0.5492365:Vice Chancellors Office Brayford Pool Lincoln LN6 7TS","Vice Chancellors Office Brayford Pool Lincoln LN6 7TS",2018-10-27,2018-10-27,"East Midlands","53.2288333,-0.5492365:Vice Chancellors Office Brayford Pool Lincoln LN6 7TS",201810270900,,,,,,,,,,,,,,,,publish,7,university-of-lincoln-3,,default,0,0,closed,open
26287,"University of Lincoln","Experience an open day at University of Lincoln, where they throw open their doors and welcome everyone to experience a day in the life on their campus/grounds. Generally, you can experience first hand whether this is the right fit for you. Take the time to plan your day and agenda. Open days can have a huge impact on your final decision and should not be missed. Please dont forget to come back and 'rate and review' your excperience right here on Odays!",,20180801,events,https://www.odays.co/events/university-of-lincoln-4/,https://www.odays.co/wp-content/uploads/2018/05/university2012.jpg,university2012.jpg,/home/odays033/public_html/wp-content/uploads/2018/05/university2012.jpg,3053,university2012,,,"Cardiff Metropolitan University",,,,,,,,,Lincolnshire,"Undergraduate|November|East Midlands",University,2018-11-17,"Vice Chancellors Office Brayford Pool Lincoln LN6 7TS","a:1:{s:10:""vc_grid_id"";a:0:{}}",default,2018-11-17,1532422800,1532448000,transparent,Undergraduate,364,off,enquiries@lincoln.ac.uk,"+44 1522 882000",http://www.lincoln.ac.uk/home/,,,,,on,"17 Nov - Booking Info",https://www.lincoln.ac.uk/home/studywithus/opendaysandvisits/undergraduateopendays/,3053,53.2288333,-0.5492365,200,right,off,"Vice Chancellors Office Brayford Pool Lincoln LN6 7TS","53.2288333,-0.5492365:Vice Chancellors Office Brayford Pool Lincoln LN6 7TS","Vice Chancellors Office Brayford Pool Lincoln LN6 7TS",2018-11-17,2018-11-17,"East Midlands","53.2288333,-0.5492365:Vice Chancellors Office Brayford Pool Lincoln LN6 7TS",201811170900,,,,,,,,,,,,,,,,publish,7,university-of-lincoln-4,,default,0,0,closed,open
26288,"University of Lincoln","Experience an open day at University of Lincoln, where they throw open their doors and welcome everyone to experience a day in the life on their campus/grounds. Generally, you can experience first hand whether this is the right fit for you. Take the time to plan your day and agenda. Open days can have a huge impact on your final decision and should not be missed. Please dont forget to come back and 'rate and review' your excperience right here on Odays!",,20180801,events,https://www.odays.co/events/university-of-lincoln-5/,https://www.odays.co/wp-content/uploads/2018/05/university2013.jpg,university2013.jpg,/home/odays033/public_html/wp-content/uploads/2018/05/university2013.jpg,3054,university2013,,,"Cardiff Metropolitan University",,,,,,,,,Lincolnshire,"Undergraduate|December|East Midlands",University,2018-12-01,"Vice Chancellors Office Brayford Pool Lincoln LN6 7TS","a:1:{s:10:""vc_grid_id"";a:0:{}}",default,2018-12-01,1532422800,1532448000,transparent,Undergraduate,364,off,enquiries@lincoln.ac.uk,"+44 1522 882000",http://www.lincoln.ac.uk/home/,,,,,on,"1 Dec - Booking Info",https://www.lincoln.ac.uk/home/studywithus/opendaysandvisits/undergraduateopendays/,3054,53.2288333,-0.5492365,200,right,off,"Vice Chancellors Office Brayford Pool Lincoln LN6 7TS","53.2288333,-0.5492365:Vice Chancellors Office Brayford Pool Lincoln LN6 7TS","Vice Chancellors Office Brayford Pool Lincoln LN6 7TS",2018-12-01,2018-12-01,"East Midlands","53.2288333,-0.5492365:Vice Chancellors Office Brayford Pool Lincoln LN6 7TS",201812010900,"2018-08-23 23:30:02",,,,,,,,,,,,,,,publish,7,university-of-lincoln-5,,default,0,0,closed,open
26289,"University of Lincoln","Experience an open day at University of Lincoln, where they throw open their doors and welcome everyone to experience a day in the life on their campus/grounds. Generally, you can experience first hand whether this is the right fit for you. Take the time to plan your day and agenda. Open days can have a huge impact on your final decision and should not be missed. Please dont forget to come back and 'rate and review' your excperience right here on Odays!",,20180801,events,https://www.odays.co/events/university-of-lincoln-6/,https://www.odays.co/wp-content/uploads/2018/05/university2014.jpg,university2014.jpg,/home/odays033/public_html/wp-content/uploads/2018/05/university2014.jpg,3055,university2014,,,"Loreto Sixth Form College - Open Day",,,,,,,,,Lincolnshire,"Undergraduate|December|East Midlands",University,2018-12-12,"Vice Chancellors Office Brayford Pool Lincoln LN6 7TS","a:1:{s:10:""vc_grid_id"";a:0:{}}",default,2018-12-12,1532422800,1532448000,transparent,Undergraduate,364,off,enquiries@lincoln.ac.uk,"+44 1522 882000",http://www.lincoln.ac.uk/home/,,,,,on,"12 Dec - Booking Info",https://www.lincoln.ac.uk/home/studywithus/opendaysandvisits/undergraduateopendays/,3055,53.2288333,-0.5492365,200,right,off,"Vice Chancellors Office Brayford Pool Lincoln LN6 7TS","53.2288333,-0.5492365:Vice Chancellors Office Brayford Pool Lincoln LN6 7TS","Vice Chancellors Office Brayford Pool Lincoln LN6 7TS",2018-12-12,2018-12-12,"East Midlands","53.2288333,-0.5492365:Vice Chancellors Office Brayford Pool Lincoln LN6 7TS",201812120900,,,,,,,,,,,,,,,,publish,7,university-of-lincoln-6,,default,0,0,closed,open
